model,term,coef,std_err,p_value,ci_lower,ci_upper
ardl,forest_area_roll4_std_lag2.L3,13.831544733847664,20.086884123895192,0.49365254937493197,,
ardl,forest_area_roll4_std_lag2.L4,-13.311665185127666,19.504408208914075,0.4974680079080993,,
ardl,forest_area_roll4_std_lag4.L0,-4.738509647546078,13.538217761866411,0.7275175433956313,,
ardl,forest_area_roll4_std_lag4.L1,13.831544733847764,20.0868841238952,0.493652549374929,,
ardl,forest_area_roll4_std_lag4.L2,-13.311665185127751,19.504408208914082,0.49746800790809675,,
ardl,forest_area_roll4_std_lag4.L3,1.4164986877904369,36.32282811567359,0.9690177018901833,,
ardl,forest_area_roll4_std_lag4.L4,28.899121759691326,28.1037129309741,0.3078025809831155,,
ardl,freshwater_withdraw_roll4_mean_lag4.L0,-4.231105767841609,17.30061442941344,0.8076017029485806,,
ardl,freshwater_withdraw_roll4_mean_lag4.L1,2.5465908445567402,19.066473301646692,0.8941800934625541,,
ardl,freshwater_withdraw_roll4_mean_lag4.L2,4.35267558350221,16.3639021921245,0.7911275251995089,,
ardl,freshwater_withdraw_roll4_mean_lag4.L3,-1.8663969733727601,9.701541421555111,0.8480721464447722,,
ardl,freshwater_withdraw_roll4_mean_lag4.L4,2.1606721648337377,6.479887440274178,0.7399250893861705,,
ardl,freshwater_withdraw_roll4_std_lag2.L0,1.0895777417023549,2.6533996119723686,0.6827562012542138,,
ardl,freshwater_withdraw_roll4_std_lag2.L1,0.8821315939277299,2.747552588830447,0.7492440458240843,,
ardl,freshwater_withdraw_roll4_std_lag2.L2,-0.19793343419513243,2.120872736661233,0.925945185363792,,
ardl,freshwater_withdraw_roll4_std_lag2.L3,2.300847077237144,2.9394202753867296,0.4367503964000856,,
ardl,freshwater_withdraw_roll4_std_lag2.L4,0.08596594542012337,2.8262460578682775,0.9758321853936169,,
ardl,freshwater_withdraw_roll4_std_lag4.L0,-0.19793343419511578,2.120872736661232,0.9259451853637982,,
ardl,freshwater_withdraw_roll4_std_lag4.L1,2.300847077237133,2.9394202753867305,0.436750396400088,,
ardl,freshwater_withdraw_roll4_std_lag4.L2,0.08596594542009584,2.8262460578682775,0.9758321853936247,,
ardl,freshwater_withdraw_roll4_std_lag4.L3,-0.5215697819704657,5.508661120251831,0.9248729395360377,,
ardl,freshwater_withdraw_roll4_std_lag4.L4,1.5664815641310232,4.698856810511144,0.7399760252169538,,
ardl,population_density_roll4_mean_lag4.L0,-4.0098544492855055,19.286477207003394,0.8359805719331542,,
ardl,population_density_roll4_mean_lag4.L1,-7.344160408891909,33.40376518081234,0.8267022850339033,,
ardl,population_density_roll4_mean_lag4.L2,16.735791239463822,31.817377588317036,0.6007679555910272,,
ardl,population_density_roll4_mean_lag4.L3,-6.541170528233778,28.38278469026918,0.8184910736936412,,
ardl,population_density_roll4_mean_lag4.L4,1.07657255794944,13.753893317938173,0.9378621564596071,,
ardl,population_density_roll4_std_lag1.L0,0.8643093701911724,14.1889215834259,0.9516233328495064,,
ardl,population_density_roll4_std_lag1.L1,-5.078011880562933,8.737782361013158,0.5632423496138526,,
ardl,population_density_roll4_std_lag1.L2,5.766109668123306,8.157702819983639,0.4823202335739237,,
